id_laporan,teks_laporan,label_prioritas,sumber_data,teks_bersih,label
ID-1351,"Min tlg up, akeh cah2 brajamusti keno tipu tiket bodong neng fb pas meh nonton psim neng mandala krida. Tumbas online jarene rego sedulur, pas di scan neng loket jebul barcodene wes dipake uwong liyo. Calone saiki akun e ilang ra iso dihubungi. Dadi pelajaran nggo liyane nek tuku mending neng ofisial wae.",Unknown,merapi_uncover,"min tlg up, akeh cah2 brajamusti keno tipu tiket bodong neng fb pas meh nonton psim neng mandala krida. tumbas online jarene rego sedulur, pas di scan neng loket jebul barcodene wes dipake uwong liyo. calone saiki akun e ilang ra iso dihubungi. dadi pelajaran nggo liyane nek tuku mending neng ofisial wae.",3
ID-1420,Besok truk lewat kaliurang km 7 jam brp yak? Pgn nitip kresek seadanya nih.,Rendah,llm_generated,besok truk lewat kaliurang km 7 jam brp yak? pgn nitip kresek seadanya nih.,0
ID-0993,"Halo pak admin, kulo saking Jalan Affandi ngarep UGM Gate rep tanglet kepastian jadwal pengangkutan armada gerobak. Iki kagem warga sing domisili neng area kene biyasane bapak petugas niku rutinitase lewat saben dinten nopo nggih? Kulo pengen siap-siap naruh sisa bungkus.",Rendah,llm_generated,"halo pak admin, kulo saking jalan affandi ngarep ugm gate rep tanglet kepastian jadwal pengangkutan armada gerobak. iki kagem warga sing domisili neng area kene biyasane bapak petugas niku rutinitase lewat saben dinten nopo nggih? kulo pengen siap-siap naruh sisa bungkus.",0
ID-0968,"Awan lur, kulo posisine lagi neng pertigaan Jalan Krasak Wirobrajan iki. Sampah sisa sayuran soko pasar wis ngumpul numpuk neng pojokan dalan. Ambune lumayan nyengat marai mumet nek pas awan ngene ki. Tulung sesuk disediakke armada pick-up khusus sing ngangkut organik pasar ben ra nyampur.",Sedang,llm_generated,"awan lur, kulo posisine lagi neng pertigaan jalan krasak wirobrajan iki. sampah sisa sayuran soko pasar wis ngumpul numpuk neng pojokan dalan. ambune lumayan nyengat marai mumet nek pas awan ngene ki. tulung sesuk disediakke armada pick-up khusus sing ngangkut organik pasar ben ra nyampur.",1
ID-0325,"Halo admin pemprov, tumpukan sampah liar di kolong flyover Jombor ini makin brutal aja setiap minggunya. Warga udah berkali-kali lapor tapi sama sekali ngga ada pergerakan nyata. Puncaknya siang ini kantong plastik terbang tertiup angin memblokir kaca mobil di jalan raya atasnya, sangat memicu kecelakaan beruntun. Darurat, angkut!",Tinggi,llm_generated,"halo admin pemprov, tumpukan sampah liar di kolong flyover jombor ini makin brutal aja setiap minggunya. warga udah berkali-kali lapor tapi sama sekali ngga ada pergerakan nyata. puncaknya siang ini kantong plastik terbang tertiup angin memblokir kaca mobil di jalan raya atasnya, sangat memicu kecelakaan beruntun. darurat, angkut!",2
ID-1042,"Kritis ini kondisi di area Seturan Raya dekat McD! Tumpukan sampah nyampe ke tengah jalan, mobil sama motor susah lewat. Udah bikin kemacetan dari pagi sampe sore. Tolong bsk pagi langsung ada yang beresin.",Tinggi,llm_generated,"kritis ini kondisi di area seturan raya dekat mcd! tumpukan sampah nyampe ke tengah jalan, mobil sama motor susah lewat. udah bikin kemacetan dari pagi sampe sore. tolong bsk pagi langsung ada yang beresin.",2
ID-1196,"Min tolong ditegur anak anak kecil yang sering main di rel kereta api sekitaran stasiun patukan gamping. Mereka iseng banget naruh batu batu kerikil ukuran lumayan besar di atas besi relnya padahal bentar lagi ada kereta melintas. Ini bahaya banget bisa bikin anjlok gerbongnya, tolong orang tuanya lebih ketat ngawasin mainan anaknya.",Unknown,berita,"min tolong ditegur anak anak kecil yang sering main di rel kereta api sekitaran stasiun patukan gamping. mereka iseng banget naruh batu batu kerikil ukuran lumayan besar di atas besi relnya padahal bentar lagi ada kereta melintas. ini bahaya banget bisa bikin anjlok gerbongnya, tolong orang tuanya lebih ketat ngawasin mainan anaknya.",3
ID-1064,"Di dusun Sambisari Purwomartani Kalasan ini ada tumpukan sampah kering dan basah dicampur jadi satu. Udah mulai bau organiknya. Kalau bisa besok atau lusa diangkut ya, soalnya kalau kena panas siang bisa makin menyengat.",Sedang,llm_generated,"di dusun sambisari purwomartani kalasan ini ada tumpukan sampah kering dan basah dicampur jadi satu. udah mulai bau organiknya. kalau bisa besok atau lusa diangkut ya, soalnya kalau kena panas siang bisa makin menyengat.",1
ID-0118,"Tolong kirimkan truk dam ekstra ke kawasan Alun-Alun Utara segera. Tumpukan sampah basah bekas event konser semalam mulai membusuk tersengat terik matahari pagi. Baunya sungguh merusak citra kawasan keraton, tolong disapu bersih tak bersisa.",Tinggi,llm_generated,"tolong kirimkan truk dam ekstra ke kawasan alun-alun utara segera. tumpukan sampah basah bekas event konser semalam mulai membusuk tersengat terik matahari pagi. baunya sungguh merusak citra kawasan keraton, tolong disapu bersih tak bersisa.",2
ID-0515,"Permisi pemkab Bantul, situasi di SD Negeri Grojogan sangat darurat. Akses gerbang masuk sekolah tertutup parah oleh tumpukan limbah liar yang baunya ngga ketulungan. Ratusan anak SD terpaksa lewat pinggiran tanah berlumpur yang kotor tiap mau masuk kelas. Orang tua murid udah pada emosi jiwa, tolong besok pagi diprioritaskan pengerukannya!",Tinggi,llm_generated,"permisi pemkab bantul, situasi di sd negeri grojogan sangat darurat. akses gerbang masuk sekolah tertutup parah oleh tumpukan limbah liar yang baunya ngga ketulungan. ratusan anak sd terpaksa lewat pinggiran tanah berlumpur yang kotor tiap mau masuk kelas. orang tua murid udah pada emosi jiwa, tolong besok pagi diprioritaskan pengerukannya!",2
ID-0043,Tolong segera dikirim petugas! Ada yang sengaja bakar sampah ban bekas di lahan kosong sebelah pom bensin Lempuyangan. Asap hitamnya tebal banget dan sangat rawan merembet bikin kebakaran besar.,Tinggi,llm_generated,tolong segera dikirim petugas! ada yang sengaja bakar sampah ban bekas di lahan kosong sebelah pom bensin lempuyangan. asap hitamnya tebal banget dan sangat rawan merembet bikin kebakaran besar.,2
ID-0854,"Hai permisi pak kades, mau nanya informasi jadwal dong. Di area depan Pasar Niten Bantul yang mepet masjid itu jadwal rutinitas truk masuk gang hari apa saja ya? Mumpung sisa organik dapur belum banyak pengen langsung dititip biar ngga menumpuk di dalam pekarangan.",Rendah,llm_generated,"hai permisi pak kades, mau nanya informasi jadwal dong. di area depan pasar niten bantul yang mepet masjid itu jadwal rutinitas truk masuk gang hari apa saja ya? mumpung sisa organik dapur belum banyak pengen langsung dititip biar ngga menumpuk di dalam pekarangan.",0
ID-0215,"Selamat pagi admin DLHK, saya warga pendatang baru di area atas nih. Untuk rutinitas armada truk pengangkut limbah yang masuk ke jalan Kaliurang KM atas itu biasanya ngelewatin gang jam berapa aja ya? Biar ngga kelewatan naruhnya.",Rendah,llm_generated,"selamat pagi admin dlhk, saya warga pendatang baru di area atas nih. untuk rutinitas armada truk pengangkut limbah yang masuk ke jalan kaliurang km atas itu biasanya ngelewatin gang jam berapa aja ya? biar ngga kelewatan naruhnya.",0
ID-1373,"ODGJ gowo gaman landhep neng perempatan jalan wonosari ngamuk ra jelas. De'e ngancung2ke parang neng mobil sing lagi mandeg bangjo. Wong2 podo weden muter balik nekat nerobos trotoar. Tlg dinas sosial utowo polisi ndang diamanke sblm ono sing keno sabetan gaman, darurat bgt iki min.",Unknown,merapi_uncover,"odgj gowo gaman landhep neng perempatan jalan wonosari ngamuk ra jelas. de'e ngancung2ke parang neng mobil sing lagi mandeg bangjo. wong2 podo weden muter balik nekat nerobos trotoar. tlg dinas sosial utowo polisi ndang diamanke sblm ono sing keno sabetan gaman, darurat bgt iki min.",3
ID-0431,"Halo admin kebersihan, ini saya perwakilan mahasiswa di area Dlingo Bantul mau tanya aturannya. Di kosan ada limbah barang berupa meja belajar kayu yang patah. Kalau mau menyingkirkan barang ini apa boleh langsung dikarungin di depan pagar nunggu armada lewat keliling?",Rendah,llm_generated,"halo admin kebersihan, ini saya perwakilan mahasiswa di area dlingo bantul mau tanya aturannya. di kosan ada limbah barang berupa meja belajar kayu yang patah. kalau mau menyingkirkan barang ini apa boleh langsung dikarungin di depan pagar nunggu armada lewat keliling?",0
ID-1169,"Kasihan banget min lihat bapak penjual angkringan di deket kampus uny tadi malam. Ada rombongan pemuda sekitar lima orang nongkrong lama banget disitu, pas mau bayar mereka ngakunya cuma makan nasi kucing tiga sama es teh. Padahal dari awal bapaknya hitung mereka makan gorengan sama sate satean banyak banget. Pas ditegur mereka malah ngotot dan langsung pergi naik motor. Tolong hargai pedagang kecil dong.",Unknown,berita,"kasihan banget min lihat bapak penjual angkringan di deket kampus uny tadi malam. ada rombongan pemuda sekitar lima orang nongkrong lama banget disitu, pas mau bayar mereka ngakunya cuma makan nasi kucing tiga sama es teh. padahal dari awal bapaknya hitung mereka makan gorengan sama sate satean banyak banget. pas ditegur mereka malah ngotot dan langsung pergi naik motor. tolong hargai pedagang kecil dong.",3
ID-0704,"Ini parah bgt kelakuan siapa sih anjir! Ada oknum ngga waras yg hobi ngebakar tumpukan limbah plastik tiap tengah malem neng lahan kosong mburine kampus UII Tempel Sleman. Asap itemnya kan ngandung dioksin yg literally micu kanker woi! Warga pd sesek napas parah, tolong polsek sm satpol pp patroli trs tangkap pelakunya!",Tinggi,llm_generated,"ini parah bgt kelakuan siapa sih anjir! ada oknum ngga waras yg hobi ngebakar tumpukan limbah plastik tiap tengah malem neng lahan kosong mburine kampus uii tempel sleman. asap itemnya kan ngandung dioksin yg literally micu kanker woi! warga pd sesek napas parah, tolong polsek sm satpol pp patroli trs tangkap pelakunya!",2
ID-0798,"Hei min, gue dr daerah Kasihan dkt kampus ISI Yogyakarta nih. Mau nanya prosedur langganan iuran persampahan bulanan khusus buat anak kosan itu daftarnya langsung ke mas gerobak atau harus lapor RT dulu ya? Biar sisa kresek di kosan gue bisa rutin ditarik sesuai jadwal operasionalnya.",Rendah,llm_generated,"hei min, gue dr daerah kasihan dkt kampus isi yogyakarta nih. mau nanya prosedur langganan iuran persampahan bulanan khusus buat anak kosan itu daftarnya langsung ke mas gerobak atau harus lapor rt dulu ya? biar sisa kresek di kosan gue bisa rutin ditarik sesuai jadwal operasionalnya.",0
ID-0373,"Halo mas petugas armada, ini bungkusan kresek hitam dari anak-anak kos di Gang Anggrek Jalan Gejayan kayaknya kelewatan ngga keangkut dari jadwal rutin kemarin. Mungkin keburu truknya penuh ya mas? Besok pagi tolong diutamakan buat diambil dulu ya, plastiknya udah mulai dikerubungi lalat nih soalnya.",Sedang,llm_generated,"halo mas petugas armada, ini bungkusan kresek hitam dari anak-anak kos di gang anggrek jalan gejayan kayaknya kelewatan ngga keangkut dari jadwal rutin kemarin. mungkin keburu truknya penuh ya mas? besok pagi tolong diutamakan buat diambil dulu ya, plastiknya udah mulai dikerubungi lalat nih soalnya.",1
ID-1204,"Waspada buat temen temen yang jaga minimarket shift malam. Tadi temen saya kasir di jalan gejayan kena gendam atau hipnotis sama dua orang cowok pakai jaket kulit. Modusnya pura pura tanya alamat terus nepuk pundak, temen saya linglung dan nyerahin uang laci sekitar dua jutaan tanpa sadar. Rekaman kamera pengawas udah kita laporin ke polsek terdekat.",Unknown,berita,"waspada buat temen temen yang jaga minimarket shift malam. tadi temen saya kasir di jalan gejayan kena gendam atau hipnotis sama dua orang cowok pakai jaket kulit. modusnya pura pura tanya alamat terus nepuk pundak, temen saya linglung dan nyerahin uang laci sekitar dua jutaan tanpa sadar. rekaman kamera pengawas udah kita laporin ke polsek terdekat.",3
ID-0126,"Halo admin DLH, sekadar memastikan jadwal masuknya truk pengangkut. Biasanya area Tamanan ditarik hari ini, tapi kok sampai jam segini belum ada suara klakson truknya ya? Warga takut tumpukan sampah di tong depan rumah mulai mengundang lalat kalau telat.",Sedang,llm_generated,"halo admin dlh, sekadar memastikan jadwal masuknya truk pengangkut. biasanya area tamanan ditarik hari ini, tapi kok sampai jam segini belum ada suara klakson truknya ya? warga takut tumpukan sampah di tong depan rumah mulai mengundang lalat kalau telat.",1
ID-0462,"Permisi mas admin kebersihan, kami pengelola bangunan kos di Jalan Seturan mau nanya kepastian nih. Sudah 3 hari berturut-turut keranjang sampah kosan tidak dijemput petugas tanpa ada info apapun. Anak-anak kos sudah banyak yang protes karena mulai bau ngga sedap. Apakah memang ada perombakan rute keliling atau petugasnya lagi berhalangan sakit?",Sedang,llm_generated,"permisi mas admin kebersihan, kami pengelola bangunan kos di jalan seturan mau nanya kepastian nih. sudah 3 hari berturut-turut keranjang sampah kosan tidak dijemput petugas tanpa ada info apapun. anak-anak kos sudah banyak yang protes karena mulai bau ngga sedap. apakah memang ada perombakan rute keliling atau petugasnya lagi berhalangan sakit?",1
ID-1092,"min izin lapor, ada orang terlalu pinter dan egois jd seenaknya ambil jalur orang dan bikin macettt. mobil ga seberapa aja songongnya luar biasa, Lokasi di perempatan gramedia (tolong samarkan ya min)",Unknown,berita,"min izin lapor, ada orang terlalu pinter dan egois jd seenaknya ambil jalur orang dan bikin macettt. mobil ga seberapa aja songongnya luar biasa, lokasi di perempatan gramedia (tolong samarkan ya min)",3
ID-1084,Minnn...ijin menyampaikan.barang kali ada tindak lanjut. Papan atau boardess yg buat nutupi lobang di dekat lampu merah Demak ijo..itu bagian sisi selatan lepas...bahaya kalo sisi sebelah ke injek kendaraan,Unknown,berita,minnn...ijin menyampaikan.barang kali ada tindak lanjut. papan atau boardess yg buat nutupi lobang di dekat lampu merah demak ijo..itu bagian sisi selatan lepas...bahaya kalo sisi sebelah ke injek kendaraan,3
ID-0020,Masalah sampah di Sleman kok makin amburadul ya. Banyak warga yang seenaknya buang bungkusan plastik di fasilitas umum. Tolong pengawasannya diperketat dan dipasang cctv kalau perlu.,Sedang,berita,masalah sampah di sleman kok makin amburadul ya. banyak warga yang seenaknya buang bungkusan plastik di fasilitas umum. tolong pengawasannya diperketat dan dipasang cctv kalau perlu.,1
ID-0778,"Aduh sumpah bau bgt pas lwt area Kraton dpn Alkid td siang. Itu sisa limbah dapur warung-warung sekitarnya numpuk parah jejeran di aspal pinggir dalan. Keliatannya blm ada mas gerobak yg ngangkut sejak 4 harian lalu deh. Tolong dong di-push jadwal nariknya, malu bgt diliatin bule yg pd jjs di situ.",Sedang,llm_generated,"aduh sumpah bau bgt pas lwt area kraton dpn alkid td siang. itu sisa limbah dapur warung-warung sekitarnya numpuk parah jejeran di aspal pinggir dalan. keliatannya blm ada mas gerobak yg ngangkut sejak 4 harian lalu deh. tolong dong di-push jadwal nariknya, malu bgt diliatin bule yg pd jjs di situ.",1
ID-0237,"Halo dinas pariwisata dan kebersihan, tolong segera bersihkan tumpukan limbah liar di area sentra wisata ini. Malu-maluin nama Jogja banget lho, turis mancanegara dan lokal pada komplain tutup hidung karena baunya sangat tajam merusak suasana liburan mereka.",Tinggi,llm_generated,"halo dinas pariwisata dan kebersihan, tolong segera bersihkan tumpukan limbah liar di area sentra wisata ini. malu-maluin nama jogja banget lho, turis mancanegara dan lokal pada komplain tutup hidung karena baunya sangat tajam merusak suasana liburan mereka.",2
ID-0461,"Nyuwun sewu pihak desa, ini ada sisa tumpukan potongan dahan pohon bambu bekas kerja bakti warga RT 06 Jalan Kaliurang KM 11 yang belum sempat terangkut armada. Batang bambunya panjang-panjang banget jadi lumayan menyita lahan trotoar pejalan kaki. Besok tolong dikirimkan truk terbuka yang agak besar buat mengevakuasi material panjang ini ya.",Sedang,llm_generated,"nyuwun sewu pihak desa, ini ada sisa tumpukan potongan dahan pohon bambu bekas kerja bakti warga rt 06 jalan kaliurang km 11 yang belum sempat terangkut armada. batang bambunya panjang-panjang banget jadi lumayan menyita lahan trotoar pejalan kaki. besok tolong dikirimkan truk terbuka yang agak besar buat mengevakuasi material panjang ini ya.",1
ID-0349,"Lapor pak admin desa, tumpukan sampah dedaunan kering yang berguguran di halaman depan kelurahan Sorosutan makin hari makin tebal menggunung. Emang ga ada bau busuknya sih, tapi kelihatannya sangat berantakan dan kumuh untuk ukuran fasilitas kantor pemerintah. Tolong segera dijadwalkan kerja bakti penyapuan.",Sedang,llm_generated,"lapor pak admin desa, tumpukan sampah dedaunan kering yang berguguran di halaman depan kelurahan sorosutan makin hari makin tebal menggunung. emang ga ada bau busuknya sih, tapi kelihatannya sangat berantakan dan kumuh untuk ukuran fasilitas kantor pemerintah. tolong segera dijadwalkan kerja bakti penyapuan.",1
